"pcoo.ecl" "pmtr.ecl"
"57" 0.175194645058132 0.925471467658537
"58" 3.29936638059516 6.22101341834482
"59" 2.23125141648891 2.87303138020644
"60" 3.34307096311735 3.24244977259403
"61" 3.3478738899712 5.83134557393624
"62" 2.61788868277063 2.52509450887884
"63" 2.73589365610284 1.65840797997885
"64" 2.50844400491237 1.10302114380959
"65" 2.34401325244731 0.661695934297141
"66" 2.33904988380383 1.38337145550863
"67" 2.21449143366787 1.09629238892203
"68" 1.37735638066128 7.28778070176782
"69" 1.57801163171452 3.43386666114968
"70" 3.69521790306797 1.2243168152512
"71" 1.47993154396719 1.26888277513865
"72" 2.5702560471863 1.28689816813251
"73" 1.00499390018629 0.970532563513054
"74" 0.708343496817868 1.09133731870747
"75" 0.683536593748454 1.06809579138884
"76" 0.97116991310062 2.79121610422218
"77" 1.38322289618947 1.98857790128882
"78" 2.44576670254622 1.64675866989382
"79" 2.04596660965031 6.1426336618296
"80" 1.86477711442786 2.64821249533624
"81" 1.68668376840193 2.77403654852893
"82" 2.06298738119316 5.79057308341084
"83" 1.25114063484106 1.52843965743722
"84" 1.30941503258953 0.550791591017713
"85" 0.310794524499127 1.91361652155282
"86" 0.589846723979841 1.14316225675081
"87" 0.684503887207455 1.23243060176297
"88" 0.619933128014653 0.860044234401744
"89" 1.2007856456636 6.73813104315832
"90" 1.13378384500622 3.28280595425694
"91" 2.22634566642544 1.81700384941383
"92" 1.75241567076816 2.06215506810093
"93" 2.71268757102055 1.15939175412815
"94" 3.70880393533697 1.53227826872251
"95" 3.30247726546103 1.27869042278581
"96" 4.50873341327739 2.87019889869562
"97" 4.6421020741985 2.69273913247008
"98" 1.94689198203533 2.42957298799415
"99" 3.40701947438828 6.23258803694049
"100" 2.35622594889544 3.23021523159791
"101" 3.69704280437839 2.91149825034892
"102" 3.45820264301131 5.81331436418292
"103" 3.12039335490718 1.71540299261881
"104" 3.20707460994125 0.969109309966431
"105" 3.78615510254059 2.23944329546297
"106" 3.73085099487579 1.75885940933786
"107" 3.76066218474577 1.56101987037912
"108" 3.14914527038553 1.21625226287014
"109" 2.56297561682406 6.93711860891702
"110" 2.56216017096202 3.30198886077773
"111" 1.49974963002969 1.6515023539137
"112" 0.486430590370928 1.9223777076585
"113" 1.6522421730127 1.54307425111171
"114" 1.10800655841512 1.79577130059992
"115" 2.29225572805922 3.69267866898626
"116" 2.48472882510899 2.69503836852504
"117" 1.47778915931388 0.768438095060529
"118" 1.83543526550852 5.76998939029071
"119" 0.875931642703284 2.36451815851188
"120" 1.85632663564277 2.81376886190001
"121" 1.88177867156833 5.42616385258443
"122" 1.13452018793542 2.14436155518771
"123" 1.25124974947661 1.44579910516212
"124" 1.61361581063986 0.929727360463754
"125" 1.63405973665357 1.20671041287855
"126" 1.69064433602797 1.80634913999805
"127" 0.924821462170187 1.33774901523906
"128" 0.570278299753098 7.4193000340944
"129" 0.381888877325032 3.77399743469213
"130" 1.84749546940871 1.48696008633703
"131" 2.30448025591695 0.786079479906185
"132" 2.4904922687813 0.958558980226335
"133" 3.52641463466179 3.87527857621604
"134" 3.83901305287436 2.97024474829118
"135" 0.199878478233952 1.7451163894745
"136" 3.30851004379238 6.95306683198982
"137" 2.2373717549147 3.47235540833809
"138" 3.3558579348586 3.81814333403901
"139" 3.35715256536852 6.61086343422779
"140" 2.63130532602439 2.78537102375464
"141" 2.74914042167581 1.79858834883529
"142" 2.53234213931003 2.10376087756307
"143" 2.36891185280999 0.590999940358804
"144" 2.36426439511061 0.895368065190064
"145" 2.23339761775774 0.913086739995566
"146" 1.39764312278016 6.9036440040445
"147" 1.59557177698645 3.01254650165915
"148" 1.2884188743764 0.915390629192208
"149" 0.652859159260474 0.867536200983025
"150" 1.80963043663975 3.11120720109379
"151" 2.02916417443835 2.5200384451454
"152" 1.78279251855816 2.36450492295465
"153" 1.68937131744736 6.79634400780648
"154" 1.01168883333556 3.17534612145311
"155" 1.58209156703454 3.09055141699926
"156" 1.72813346579665 6.41733500800957
"157" 0.862503462759297 2.0474486103728
"158" 0.980465389742182 1.03925259146892
"159" 1.17113198559124 2.54518289119462
"160" 1.2446122572393 1.36113497824868
"161" 1.31584723599286 0.837789227539213
"162" 0.440089237975466 0.900187009657264
"163" 0.539238263808115 6.17789722787406
"164" 0.258932536714319 2.4724641358156
"165" 1.29088824906076 0.590945020221603
"166" 1.53459635182443 3.74222369509838
"167" 2.02173433576152 2.91074418211188
"168" 2.14212858172296 1.8658261445199
"169" 2.68871633066414 6.86316405012386
"170" 2.28847496076877 3.27133664055582
"171" 2.37176365008846 3.41911633978747
"172" 2.71165675300374 6.48127837523244
"173" 1.84650127123924 2.52736436875094
"174" 1.92754238074835 1.43270443360318
"175" 0.42699959258181 2.05638272268026
"176" 0.124205673811547 0.54742692101473
"177" 0.0609248812173718 0.28859506687227
"178" 1.09901715536581 0.462785471188957
"179" 1.16143831220478 6.65533592539832
"180" 1.27140376538059 2.57128507706323
"181" 1.21189886565446 3.44637803457378
"182" 1.37914713065914 2.87533466391198
"183" 2.41326246956024 2.1632846774722
"184" 1.39783121211462 6.87738224368677
"185" 1.23090963252047 3.54797951264354
"186" 1.1166257896523 3.55523576854603
"187" 1.42120526950919 6.48252081773486
"188" 0.569895203555437 2.41052114367541
"189" 0.639110927109284 1.3695239265987
"190" 0.974411688028571 2.23659075510457
"191" 1.19462571956686 0.910710187902537
"192" 1.28831710186131 0.533596545816329
"193" 0.284324351548275 0.532649877757819
"194" 1.1204584975192 6.73950460541438
"195" 0.895628037758984 2.76204418829019
"196" 0.538129463327769 1.97764017475523
"197" 3.40971898575579 3.98091270499479
"198" 2.06333181878055 5.58004683771516
"199" 2.38084681526551 3.69943929156878
"200" 1.56889840624929 3.24513159391855
"201" 2.0559606482255 5.32416150824108
"202" 1.57515419743518 1.7098556688303
"203" 1.55618827680816 2.51779552322138
"204" 1.12639559403429 4.09123006738364
"205" 1.41357549929746 3.89153157826611
"206" 1.48596060780239 3.76217930007624
"207" 1.36965386717446 3.50195158354734
"208" 2.136169418491 7.01089050851278
"209" 2.00642271665897 5.12119487832178
"210" 3.7423816640818 2.69326349879646
"211" 1.81173023589461 5.40699749994266
"212" 2.37881189224934 2.1544715381229
"213" 1.30122006551567 2.1243231354941
"214" 1.79207757026553 5.07733318013721
"215" 1.55544228777563 1.33271678005464
"216" 1.49723081299947 1.84713517914121
"217" 1.59888174996588 3.07565673910231
"218" 1.89803776756065 2.95615773148597
"219" 1.97819948939856 3.02764551239246
"220" 1.61032214070335 2.81849089422489
"221" 2.44304798306907 6.65115300962925
"222" 2.26029135602335 4.45741416475763
"223" 3.30724611633498 5.6812083975193
"224" 2.26252901871581 2.26483842281583
"225" 3.32404639452479 2.93674791020634
"226" 3.35471530050643 5.34004666181134
"227" 2.59544664833343 2.48320012871321
"228" 2.71448272876916 1.91163727110499
"229" 2.38949842313655 0.903005503774459
"230" 2.21213155232988 1.43521514216133
"231" 2.20244138263394 2.14722872414332
"232" 2.14741158912083 1.7949456090496
"233" 1.30132624977859 7.54470287545995
"234" 1.5257622232618 4.03341221760836
"235" 1.11857775820804 4.89334322789212
"236" 0.510756658941251 4.80261010036672
"237" 0.0519039213895659 0.868551666980531
"238" 0.862620136405565 5.14714200057844
"239" 0.765840161833974 5.92000295636541
"240" 2.35296328226032 5.42576502348095
"241" 2.59104265201426 6.68058316603623
"242" 2.68530159983742 7.06610547343687
"243" 1.61879473228891 6.6766045897193
"244" 2.21823496888986 10.1595182158691
"245" 1.91985706997809 8.34142317921362
"246" 1.34174603630537 1.34987464770437
"247" 1.17012303345372 4.56332564848785
"248" 0.825005818446401 2.27209614043345
"249" 0.885052915258758 2.48038678566822
"250" 2.10459487288242 2.61623673448642
"251" 2.23214218224988 3.16566817181445
"252" 2.31046388028984 3.49013948152236
"253" 1.25163700733572 3.22004431770525
"254" 1.40541593883807 7.15274491755806
"255" 1.13121450835703 4.71084362909365
"256" 0.494097390695664 4.33641134057059
"257" 0.72950964739085 1.94862081384156
"258" 0.610025905386035 2.38834630005421
"259" 1.99737675399358 2.98271084488196
"260" 2.26309310344555 3.4729770692712
"261" 2.35884918858796 3.5865465422835
"262" 1.38299876049799 3.34081660043764
"263" 2.12000656005292 7.04600582891737
"264" 1.83656945526664 4.65793211778385
"265" 0.894149073612272 4.79690979221385
"266" 0.793887116796105 5.5444350134784
"267" 2.37098280125822 5.01419514809177
"268" 2.61264127461105 6.31343554731905
"269" 2.70718716774003 6.68581953092542
"270" 1.64736828680174 6.30322733330302
"271" 2.25872308087016 9.93888077917723
"272" 1.96073654563511 7.97016233961563
"273" 0.119632949441974 1.12574636269012
"274" 1.54427744841754 2.56267725372742
"275" 1.75635435868999 2.60103320289781
"276" 1.84850065688045 2.64050173397248
"277" 0.759436557813476 2.27897226221619
"278" 1.40166461336284 6.91035194357099
"279" 1.11232684876929 4.23872032290189
"280" 1.60923696500315 2.04216985393657
"281" 1.83333336478534 1.56681321865387
"282" 1.92665854109786 1.54794414981007
"283" 0.853485741571477 1.18604186909915
"284" 1.51970365150916 6.72366678804172
"285" 1.23131859362765 3.39389951023437
"286" 0.302908582897276 1.67206809422657
"287" 0.391429357519822 2.32488579101551
"288" 0.855414181377211 1.90821916643972
"289" 1.23327495086364 7.91443447300629
"290" 1.24128030057371 4.2202231210133
"291" 0.0957734486848869 0.795239003791472
"292" 1.01926697079694 0.620449277407309
"293" 1.17124297615991 6.97937287817605
"294" 1.25219445808737 2.97047221522586
"295" 1.10739745295255 0.596721618918891
"296" 1.2089347760939 6.52519005313722
"297" 1.30908872383363 2.39464924025823
"298" 0.847943512520378 6.85865469590776
"299" 0.651114933613159 2.88971623579655
"300" 0.299262924383887 4.79860491864894
